count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,ANSWER,clean_text
24,0,0,1,3,0,0,No,love much well said love much hard beat right rightttttt
74,0,0,0,9,0,0,No,love garden big empti backyard want make garden dad mom wont let awwwww well thank let want make look pretti yeah assum not dig load mud plonk car would say no like pretti right
93,0,3,0,3,0,0,No,love effili naomili combo write cant find word describ um real doesnt quit fit tri say btu keep pope mind sorri loss word tonight haha cool well tri write perspect tri get charact boot write think made sens perhap real thing came thank that compliment yeah
32,0,0,0,4,0,0,No,love fanfic way realli realli good write anoth thank intend sometim tell like
130,0,0,10,19,0,0,No,loveeeee youuuuu love tooooooooooooooooo thank tonight realli mean would never believ upset would someth badli written even written badli realiti charact mean no freddi least ceffi right awwwwwww jj poor jj im glad friendship thoma anyway back point yo know kept updat upset tonight manag make feel better part wish could come give biggest hug right love youuuuu
37,0,2,0,0,0,0,No,mean realli pretti well thank seriou thank anonym could say nice comment back lol
96,0,1,3,3,0,0,No,miss away weekend ive think weekend went beach today think wish gorgeou awwwwwwwwwwwwwww well wish greatest weekend histori would love probabl would chosen anywher els ever actual see feel special miss around talk soon
577,0,0,6,34,0,0,No,miss alreadi hour awwwww miss im go miss lot today see crapfest waitress tonight come save thank ohhh anoth dream last night glad say one horrrrrrribl start realli histor citi someth like pragu sister saw dog run around cri half belli skin rip blood no one could catch dog take vet anyway eventu manag get sister traine vetinari nurs take look saw manag work know knew done spoke like quot found machin latch piec skin pull handl rip quot went hyster ask fuck think end home somehow dog vet im guess know went read machin said peopl work night use machin remov skin abl work day outsid peopl could tell differ night day worker wtf lol anyway realli freak manag go come get us lost dog told famili realli seem believ time went sat room sister mum random led bed realli scare manag got hous eventu attack mum lost grab massiv kitchen cake knife thing lung start attack arm get let go mum start tri stab kept slice arm knife eventu went slash throat stop bit deeper still stop start saw neck cut head noth still cut arm knife thing kick floor push weight onto blade eventu cut head clean start laugh even though head detach said bomb plant would go right no time get lost quot shitttttt quot moment dad tri get famili hous woke im guess would explod oo yeah im glad one hug pleas nice
21,0,0,0,0,0,0,No,miss miss even sign still missag
28,0,0,0,0,0,0,No,miss think come home work im home im sure miss tooooooooooo much
17,0,0,0,1,0,0,No,miss awwwww tee tee miss tooooooooo
28,0,0,3,8,0,0,No,miss youuuu awww well see problem im home seem disappear miss
27,0,0,0,1,0,0,No,miss miss think come back got stuck shop someth
16,0,0,0,1,0,0,No,miss miss glad home
83,0,0,0,0,0,0,No,need get good dark red color nice dark purpl no red haha yea dont like paint start chip that pick bad habit recent thing like dark purpl nail agre though chip thing lot end stop look wors
63,0,1,0,2,0,0,No,need wash hair amp amp someth eat starv fuck haha done anytim get go make toast eat kitchen not make crumb bed go back bed get cosi
15,0,0,2,1,0,0,No,realli want two doubl chees burger right get get mcdonald
15,0,0,0,2,0,0,No,rememb ashleigh phase
24,0,2,0,1,0,0,No,say banana first thing word pop head yellow skin lol
49,0,2,0,8,0,0,No,say dirti say quot notic quot lol shall take shower scrub littl want stay dirti shame go get answer im
12,0,2,0,2,0,0,No,say flirt say lol
12,0,2,0,2,0,0,No,say hors say jock lol
12,0,2,0,2,0,0,No,say say righteo
13,0,2,0,2,0,0,No,say pain say good bad
24,0,2,0,2,0,0,No,say pant say lingeri boxer thong ief know pant mean someth differ
11,0,2,0,2,0,0,No,say sunset say walk
26,0,2,0,2,0,0,No,say use imagin think imagin get butt go use
11,0,2,0,2,0,0,No,say wax say candl
12,0,2,1,2,0,0,No,say wow say thank
43,0,0,4,5,0,0,No,tire kelli im pratic asleep im wrong end bed lie horozont across ceeb move wake girl roll roll littl twist comprend sort
745,0,1,11,23,0,0,No,still cant believ know georgia met skin cast anyon els know favorit meet nicest amp wasnt absolut noth like expect like cutest ummm think lol saw simon cowel month ago ermmmm nicest peopl well obvious bias think would say lili kat close behind lili soooo earth realli could imagin good friend real life kat love kat cool exterior get real lot peopl talk lot deal know mean met kaya actual like time first time outsid cinema luke kat lili kaya go call quot kat quot look around realli shock lol spoke kaya shout quot come film alreadi start quot lili follow insid theater luke kat stood look not know said quot worri okay enjoy film quot luke kat look repli quot no no no quot walk back love nice feel know miss film come talk anyway spoke luke first start talk kat luke went insid say much love emili etc etc etc crazi fangirl behaviour lol said thank cute thumb thing said bye cute wave ador anyway second time met kaya skin hous vip area upstair night come minut saw walk ask photo talk someon stood patient wait stop tap shoulder noth start talk someon els wait finish tap noth start talk wait tap noth start say quot kaya quot noth said noth start walk away stair back vip room run pretti fast follow later saw ask sign magazin cover said ye sign someon walk caus smudg pen marker point even sign half name said sorri walk leav stood magazin entir cast signatur kaya photo impress im honest especi pushi anyway eventu manag get quick photo bit job get hmm cutest probabl meg quit low self asteem actual met film sat watch film went start chat say hour even use anyth yet photo look back like quot omg look terribl quot even though look ador met hous parti pretti sweet think bit nervou actual begin walk around hold luke hand sweet see went outsid smoke practic entir night lol drown littl rat drench still look ador
35,0,0,2,11,0,0,No,stood close end result intern stich extern one night kelli bloodi hell that insan hope okay stupid other that boy suck nighttttttt xxx
45,0,1,0,6,0,0,No,think done decid locat haha soo next either way continu hmmm alaska decid cottag right nice warm fire hmmm one bedroom
55,0,0,0,0,0,0,No,think answer someth like someon like someon share thing id love respect well haha yea sound pretti good ermmm forgotten even ask lol that get go bed
31,0,0,0,3,0,0,No,think love person seem love lot hmmmmm that lot love sureeeee
40,0,2,0,1,0,0,No,think use mani face haha oh like show not shi side besid think use mani stop nahhhhhh haa
13,0,0,1,1,0,0,No,think want hahaha better determin either
22,0,1,0,4,0,0,No,think love oh care elabor tori love pari lol
25,0,0,0,3,0,0,No,think continu plane alaska honeymoon haha oh complet agre finish last
34,0,0,0,2,0,0,No,think ask question ask loaaaaaad no problem sir ask question list one problem ask
64,0,0,1,2,0,0,No,think video squeaki voic post fb page oh think run around butt nake borrow postman weekli run prolong nake thing haha joke no want memori embarrass tonight work
158,0,1,1,4,0,0,No,thot kati ep illiant love felt sooo bad fr kati ep made like mean nvr hate nvr rli like love know plu naomili part rli good definit need amazin ep fitch ftw yeah agre much love kati confid cocki side nice see actual fragil know ep last season differ actual felt vuner rout quot kati fuck fitch quot back interest see next episod consid think anymor ident crisi would like see pan
22,0,2,0,4,0,0,No,took th virgin hahah yay inde hey deserv mind
106,0,1,1,3,0,0,No,tri see everi singl day keeep get better keep tri not think waaay thank help nice person haha no problem know realli help anyway hope send messag anyth need talk know hard deal someth like go someon definit help whenev come cool xx
26,0,0,0,1,0,0,No,want see beef babe nice way xxxxx call beef shame alway prefer chicken
70,0,0,0,0,0,0,No,baptiz cathol differ belief like believ sort afterlif believ quot higher power quot slight variat mixtur religion stuff yeah that pretti similar tbh believ aspect sever religion never end shit ha
84,0,0,2,5,0,0,No,went kickbox class yesterday havent im extrem sore give back massag cours even need ask would notic done automat kickbox cooooool alway want someth like never got around would protect got attack
21,0,0,5,2,0,0,No,stand foreverrrr thank must rememb alway take
31,0,0,2,4,0,0,No,wish chat last night welllll come back use mind power ing back
34,0,0,0,6,0,0,No,wish kind relationship brizzl seem sexi biatch stay want visit bristol want stay huh lol
98,0,0,1,3,0,0,No,wish pool open freakishli warm outsid today enjoy swim well use swim assum would enjoy swim ye prefer privat pool rather one involv load peopl swim sound love right take cloth jump right jealou pool way cold even think outdoor pool
33,0,0,1,0,0,0,No,would love join im stuck usa not quit parti sound like well good time littl one good time
29,0,0,0,2,0,0,No,would walk hell let burn right shoe sole useless without like emo music
49,0,1,2,8,0,0,No,appal respons canadian hell lol hahaha take quot asker quot canadian say famili close enough live love
77,0,3,2,3,0,0,No,interest fun fanfict fanfict net dunno visit place notic said lj think ohhh yeah fanfict net live lj time expect read work pretti big skin commun
47,0,1,0,1,0,0,No,kati kati one kati doesnt need name last name call fitch lol fan skin not make sens
35,0,1,0,2,0,0,No,bore sat alon saturday night ask question except im not quit bore think
13,0,1,0,0,0,0,No,sore best put ice
43,0,1,0,1,0,0,No,think cooki want send idea prefer hmmmm surpris love anyth chocol though know white chocol cooki heavenli
63,0,1,0,1,0,0,No,heard quit wastemen istol elabor hmmm realli know much male side bristol im not sure even understand question easi answer ye switch citi not stink certain area much
7,0,0,0,1,0,0,No,ideal woman emili fitch
72,0,0,1,5,0,0,No,idk alaska ski go sight see hear absolut amazingli beauti yea ing camera mine shit els oh awesom camera shall make sure ing borrow one think go hot countri relax warm
43,0,0,0,1,0,0,No,open hour day day year lock door well lucki seven eleven otherwis would word
32,0,1,1,3,0,0,No,book failur sell success trick question think faillllllllllll book call success
78,0,0,0,3,0,0,No,chronic liar tell chronic liar believ exactli issu job last work lol someon work get wrong realli love patholog liar never admit realli obviou guess attent seeker
32,0,0,0,1,0,0,No,fork made gold would still consid silverwar never even use term silverwar luckili dilema never appli
56,0,0,2,2,0,0,No,mute child swear mother make wash hand soap well not mute child must use hand lot peopl speak probabl wash hand ye go mum goooooo trip soap
58,0,0,1,4,0,0,No,person own piec land way center earth hhahahaha never even thought well appar could live crust earth guess end crust oo
58,0,0,0,2,0,0,No,synchron swimmer drown partner also drown think go ship ye ship routin routin went liter bye bye person keep make sure flap time cheer
53,0,0,0,2,0,0,No,tree fall forest without anyon still make sound tree make fun still make sound anim wildlif still hear think get away made fun though bare
43,0,1,2,8,0,0,No,turtl shell homeless nake think bareee backsid someon get thing towel kiddi around ohhhh looook saw winki giggl
23,0,0,1,1,0,0,No,word misspel dictionari would ever know dictionari neverrrrr wrong say
29,0,0,0,2,0,0,No,abandon alon wilder would surviv doubt would end hang tree due pure terror lol
37,0,0,0,2,0,0,No,world stage audienc sit audienc no audienc entertain alien audienc sit hover
55,0,0,0,2,0,0,No,ambul way save someon run someon stop help keep go no keep go call ambul get intent stop rage england
38,0,0,0,1,0,0,No,atheist go court make swear bibl make sit instead eak wind otherwis might misplac
71,0,1,1,2,0,0,No,orang orang lime call green lemon call yellow ring orang see colour orang say orang make want one soooooo product placement mean name someth natur also orang name someth yellow green loadsssssss
29,0,0,1,2,0,0,No,corn oil made corn veget oil made veget babi oil made hahahahahahahaha dread think oo
41,0,0,0,2,0,0,No,dawn eak dusk come togeth random mind burst kind riddl way still educ answer probabl need suck came
47,0,0,0,2,0,0,No,desert island three thing would want would choos hmm okay say boat obviou reason laptop contact obvious power outlet keep charg
22,0,0,1,1,0,0,No,electr come electron moral come moron hahaha dictionari never wrong say
28,0,0,2,2,0,0,No,given chanc would want skin cours play blond extra girl episod would nice
37,0,1,1,1,0,0,No,came istol like went tgi friday whilst work chanc free meal no chanc unless im eat suck
32,0,2,0,1,0,0,No,could turn turn back hand time darlin still mine thing soppi love song
58,0,0,0,1,0,0,No,cri room would run envelop hug find cri hug talk tri make laugh tri talk sort possibl hug calm
71,0,0,1,5,0,0,No,ever came visit would cook would inde actual would ask cook think that nicer besid cute cook someon long end food fight okay hmm would cook whatev want eat that would cook
13,0,0,0,1,0,0,No,hug hug back probabl harder
18,0,0,0,1,0,0,No,kiss would kiss back depend kiss
30,0,0,4,8,0,0,No,scream jump skin lol like quot wtf quot someth scari protect
56,0,0,0,1,0,0,No,told leprechaun would say probabl say cool chang subject open mind oh long ginger beard would tad issu especi girl lol
59,0,0,0,1,0,0,No,call nicknam nicknam would want call call anyth want apart kellbel kelli belli smelli kelli kelli welli love name name rhyme mani insult lol
44,0,2,3,2,0,0,No,zero degre outsid today suppos twice cold tomorrow cold go freak damn cold alreadi freez im go say freez ice
37,0,0,0,1,0,0,No,money not object would life would anyth enabl famili friend happi whatev meant would
72,0,0,1,1,0,0,No,one song describ life song would ermmmm no clue life taken mani turn gone mani differ place think could pick take element lot differ song think relat song relat peopl link
56,0,1,0,7,0,0,No,peopl poland call pole peopl holland call hole quot hey hole guy quot quot got lost quot quot oh shit quot quot hole fat fell quot lol
64,0,0,0,1,0,0,No,pinocchio said ucmi nose growud would happen one would dart way look side nose grow would majorli disappoint grab dearest fri pan smack face anoth lump make develop nose done
32,0,1,6,2,0,0,No,quitter never win winner never quit came quot quit ahead quot obvious quitter way set exampl dude
11,0,0,0,1,0,0,No,quizz quizzic test testic
53,0,0,1,0,0,0,No,sour cream past expir date good no date regular cream date chang sour cream pot load time actual need throw
43,0,1,4,4,0,0,No,superglu good stick insid tube alway wonder not enough properli googl lol odd would realli like know
36,0,1,0,1,0,0,No,peopl psychic hotlin realli psychic call first ohh yeah peopl well knew would call saw no point
19,0,0,0,2,0,0,No,whole world listen would say hello im kelli got problem
42,0,0,0,1,0,0,No,world flat would go precipic see edg hmmmm think bit give away edg bore deal
146,0,0,0,4,0,0,No,believ life want anyth els simpli serv heart dersir ask daili basi want love today would repli think romanc think someth kill spontan relationship ask partner quot make happi tell quot apart obviou answer make peopl happi not romant tell someon want treat would feel much better partner made effort figur even figur exactli want would love much make effort show love make sens
50,0,0,0,2,0,0,No,add usernam ignor list would not abl read post would read post anyway post no point read back alreadi know say
44,0,1,2,2,0,0,No,friend ide groom side sit next wed sit aisl hop besttttt view hous
98,0,4,1,3,0,0,No,could walk someon els shoe day would walk ummmm someon would like tri live like perhap no one famou although would like see feel feel like without deal lifetim ummm know no one scarili eccentr actual think would like kathryn prescott day would love know feel femal attent lol
54,0,0,4,7,0,0,No,could bird bird would choos ermmmm parrot learn speak make us intellig cross human soooo like human that best way go besid would pretti woop lol
65,0,0,3,1,0,0,No,could skin charact would well would say similar emili moment realli hate sensit thing would say naomi definit cut thing basic give shit im jealou abil
34,0,0,0,1,0,0,No,could anywher world right would ummm realli cold somewher warm least bed warm cosi
60,0,0,0,1,0,0,No,could born time period era would choos born thing seem get better time goe technolog cultur social accept etc etc etc also time sexual much big deal like sooooo
27,0,0,0,1,0,0,No,could chang one thing happen last year would hmmmm probabl die hair red unorigin care
30,0,0,0,1,0,0,No,could go anywher right would toooooo ermmm let think random london nightlif peopl obvious not
84,0,0,0,4,0,0,No,could super power super power would hmmm power turn invis would go veronica mar unsuspect victim orrrrrr power read mind not scarili like earshot buffi abl home one person turn want goe insecur right no fake friend although truth hurt okay let go back invis one
20,0,0,2,1,0,0,No,could anim pet would bottlenos dolphin
52,0,0,7,2,0,0,No,could kiss anyon world right would fall love singl kiss would kiss dont care isnt possibl emili fitch lol no mean kathryn prescott mean emili fitch xd lol
36,0,1,2,3,0,0,No,recogn number caller id answer no lol alway someon tri sell someth realli need listen
76,0,0,3,5,0,0,No,feel stress would reduc depend stress fight person im angri whatev reason normal throw someth wall lol snap phone way bad moveeee stress late whatev tri fast freak possibl lol
70,0,0,1,4,0,0,No,get beer belli drink beer get pot belli smoke pot would make life littl interest mean take job interview exampl quot hardwork long concentr span quot quot yeah cours quot quot well think lie pot belli next quot lol
59,0,0,0,4,0,0,No,got cab driver drove backward would end owe money well unless plan take around world long way owe money yeah actual would free fare still get home
91,0,0,0,3,0,0,No,billion dollar would woahhh billion dollar well would make sure settl everyth would need plu famili friend would give lot chariti smaller chariti mainstream one get lot exposur put rest account futur famili member want kind person chang still mind
16,0,0,0,1,0,0,No,one word describ would choos independ
48,0,0,0,2,0,0,No,choos million buck abl fli would choos million buck realli achiev fli would look extrem odd million buck buy fli equip
86,0,0,1,5,0,0,No,choos favourit chocol bar favourit type crisp chip everyon els favourit drink thing could ever enjoy would oh pleas tell us fav ummmm chocol bar also heard lose weight eat chocol that bonu right haha yeah chocol ummm mayb twirl wispa yeah twirl time
49,0,0,0,2,0,0,No,mate bull dog shitsu would call bullshit sorri idk came mind ohhhh think heard somewher know somewher perhap read mind know
32,0,0,0,2,0,0,No,think youur hypochondriac one not even clue oo obvious someth self diagnos ye
25,0,0,0,1,0,0,No,tri fail succeed done fail pure simpl result succeed
51,0,0,0,1,0,0,No,geni person ask wish quot wish would not grant wish quot would cancel noth use instead im hardcor geni bent rule
78,0,0,3,3,0,0,No,tree tree would tree well awar tree tell differ thing see go would say willow tree love protect one love willow spread anch give shelter need excus cheesi answer thank
53,0,0,1,5,0,0,No,opposit sex one day would look like would ermmmmm say ever thought question would say beefi like mr phwarrrrrr go around give free chocol bar sex haha
58,0,1,3,2,0,0,No,hous arrest live mobil home abl go anywher want would would never abl leav bit like quot look touch rule quot plain suck
56,0,1,4,1,0,0,No,anyth like mw might weird haha well think much like sens probabl weird orrrrr much like sens weird take pick missi
93,0,0,0,1,0,0,No,friend cheat lover would tell stop think would realli place get involv would complet depend lover thought treat friend badli first place probabl would stay wherea deserv would tri interven tell friend sort tell eak not fair lie either way
15,0,0,2,2,0,0,No,im hero heroin im alreadi heroin
39,0,0,0,3,0,0,No,im question theif new thing certainli think becom major role new busi pleas execut manag steal
16,0,0,0,0,0,0,No,im answer question right promis sure thannnnnng shall happili await
8,0,0,1,1,0,0,No,im back kelli yayyyyy
13,0,0,0,1,0,0,No,im bisexu lol quot quot
12,0,0,0,1,0,0,No,im bore bore ye im bore lol
78,0,0,0,7,0,0,No,im well paint nail green haha nail paint right color haha love paint nail often person know regularli keep updat nail paint cours rememb day went without paint nail dark red colour usual honest
68,0,0,0,4,0,0,No,im feel rather curiou everyth tell someth dont know must someth ummmmmm someth know ummmm probabl load thing noth think realli relev want live state complet film cours know pan hope day
36,0,0,1,3,0,0,No,im go shop weekend care join would love join well thank spend money nice cloth take dinner haha
51,0,0,0,3,0,0,No,im good miss though haha good day awwwwww miss want soppi admit though clearli fail pretti bore day expect anyth fun happen school
34,0,0,1,4,0,0,No,im kati allen haha no love skin much ohhhhhh tweet say hi see come togeth doesnt love skin right xd
41,0,0,13,3,0,0,No,im mari im hurt deep cut deep kelli awwww well got admit name feel win part im sorri seal cut superglu
25,0,0,0,2,0,0,No,im take advis go upstair ill ipod haha haha go thank later
50,0,0,0,2,0,0,No,imagin dark night alon rain outsid hear someon walk around outsid window call call local butcher bound utensil come handi case im attack haha
60,0,0,8,12,0,0,No,cali colombia woman may sex husband first time happen mother must wit ewww eeeek hahahahahahahahahahaahahahahahahahhahaha lole seriou aw take arrang marriag someth random haha poor bloke that wors die virgin lol
102,0,0,1,5,0,0,No,gener opinion motorbik mope good bad fun comment way think fun worri peopl wear right gear get bit concern especi peopl realli care love think pretti fun though sister mope learn drive car gave week pass test lol apart concern rather cool
65,0,3,0,2,0,0,No,kati episod seri learnt kati name actual kathryn might not spelt way good ask came first kathryn kathryn ohhhhh get well kathryn that rather trick question kati kat
29,0,0,0,1,0,0,No,scale afraid dark depend bedroom like wood
126,0,0,0,3,0,0,No,opinion best thing girl ummm probabl kind last answer weird way sensit girl someon someth either friend famili member lover appreci much also girl go sound terribl abl handl thing better abl understand certain person feel think react right way make sens men not less sensit understand person cri angri girl know
76,0,0,0,1,0,0,No,opinion worst thing girl well apart obviou children pain give birth period etc etc sensit think know im sensit person realli hate let thing upset sometim lot men not major let thing bother much women definit
192,0,0,0,7,0,0,No,independ live home explain well independ sens care peopl think certain thing anyway let anyth els influenc wear say lot peopl say dress sens quot uniqu quot would agre lol still live home no choic im see like still pretti young not biggest incom move would pay rent somewher even afford live what point move time well septemb go nice eak home im independ sens like bedroom thing not im loner lol find easier concentr someth no one els know mean sound complet weird oo lol
8,0,0,0,1,0,0,No,inni outi inni
8,0,0,0,1,0,0,No,inni outi inni
33,0,0,0,2,0,0,No,anyth realli ever perfect well perfect suppos determin answer thing differ individu suppos no
18,0,0,0,1,0,0,No,curios ever bad thing never curios keep aliv keep thing entertain
56,0,0,1,3,0,0,No,famili import ye definit think famili much make still peopl live ing need respect thank even get along time
12,0,0,0,1,0,0,No,forev forev never
43,0,0,1,3,0,0,No,crush john bishop wrong lol total not crush screen daughter ye fuck john bishop total hot not obvious gener xd
18,0,0,0,1,0,0,No,alway obviou im ask question onlt tad haha
28,0,0,0,1,0,0,No,weird watch peopl ski jump interest second switch channel
29,0,0,0,1,0,0,No,cri yawn cri yawn bloodi annoy done make
63,0,0,1,1,0,0,No,ok crush multipl peopl think yeah long act crush multipl peopl tell half crush fine want make thing awkward well unless celeiti one think everyon lol
52,0,0,1,3,0,0,No,possibl cute drop dead gorgeou ye think definit well one thing even go say arent saw bar would chat even deni
31,0,0,1,3,0,0,No,wrong im work way tub cart dor no wrong problem french joke
20,0,0,0,1,0,0,No,wrong like boy no lol that like say wrong like tea
29,0,0,0,2,0,0,No,wrong like girl no unless type insect sorri say probabl wont work size issu know
7,0,0,0,1,0,0,No,cours
13,0,0,0,1,0,0,No,love etern would like think ye
98,0,0,0,3,0,0,No,reveng sometim justifi ye think ye differ way someon get return favour think reveng show peopl someth make sens show someth feel take naomili exampl emili kiss girl show naomi realli small sens emili feel even though compar emili blatantli purpos get back would probabl posit ye think
19,0,0,3,4,0,0,No,rosi asleep quot rosi asleep quot quot ye quot yeah sorri
18,0,0,0,1,0,0,No,glass half empti half full half full neg
86,0,0,0,3,0,0,No,thing perfect relationship ummm think term perfect relationship vari everyon anyon depend mood time know answer would say someon love vice versa someon get unterstand feel need treat respect treat someon romant cute witti honest trust etc lol
23,0,0,0,1,0,0,No,anywher seclud post answer escap form not im awar
29,0,0,6,4,0,0,No,kelli blake one skin bahahahahahahahaha hey lester buddi louis buddi haha onit onit
18,0,0,4,3,0,0,No,kelli blake one skin bahahahahahahahaha hey lester buddi
127,0,0,2,2,0,0,No,hair natur curli natur quit wavi ye goe realli curli get wet im someth hate get rain sort back home anyway normal realli much hair alway blow dri kind goe messi wavi kind look use straightner curler often anyway let thannnnng probabl good condit style occasion obvious often not left messi like style messi not like trampi anyth lol
62,0,0,0,4,0,0,No,hair soft actual rememb went hairdress actual ask bleach hair said quot hair soft shini ruin quot better weak fall lol yeah pretti glossi
22,0,0,0,1,0,0,No,middl finger longer ring finger actual not hand would look scari
37,0,1,0,1,0,0,No,middl name cool carla carla middl name alway cool person mine cool anyon els name annabel
49,0,1,0,1,0,0,No,interest word quot polit quot made word quot poli quot mean quot mani quot latin quot tic quot quot bloodsuck creatur quot mani tic explain stori behind parliment lol
25,0,1,0,1,0,0,No,like face look like care face look like smile
59,0,0,1,1,0,0,No,worthwhil satisfi improv world appreci world appreci world chang someth heck big deal not alway achiev mean would never satisfi appreci way mean would alway get someth
51,0,1,0,3,0,0,No,bum warm milk mayb dont like milk like milk like milk lactos intoler fair enough consid milk cereal guess
20,0,1,0,1,0,0,No,dad birthday today guess age happi birthday mysteri person dad ermm
15,0,0,1,2,0,0,No,italian french cuisin italian that favourit kind food
31,0,0,2,0,0,0,No,film jar head mayb also famili guy know ohhhh know either googl lol
22,0,0,0,3,0,0,No,half term ohhhhh yeah forgot oh bollock mean work go busi
22,0,0,0,0,0,0,No,must love must good lost somehow
45,0,0,0,1,0,0,No,not import yea dream haha feel special taint dream even end pain im glad could help
10,0,1,0,3,0,0,No,je aim like wise
9,0,0,2,1,0,0,No,jesu christ miss middl name
9,0,0,0,0,0,0,No,jesu rosi christ jesu christ
21,0,0,0,1,0,0,No,join shed sometim haha dont know wink good idea
63,0,3,0,0,0,0,No,would hypothet job doesnt mean special sort person id spi might special think kelli blake far special hahaha awww thank say special take mean weird anyth oo lol
69,0,1,2,4,0,0,No,fell stair trip bucket land face first cat litter box not clean uncoordinated absolut noooo boundari omfg actual hahahaha fell cat litter tray would scream uncontrol litter shake bodi
35,0,0,0,2,0,0,No,kelli could bake would want make hmmm well im get bake cooki soooo second best option would cheeeeeeesecak strawberri cheesecak
15,0,0,0,2,0,0,No,kelli lobster love chees
11,0,0,2,0,0,0,No,kelli make twitter work pleaas worksssssss xd
71,0,1,29,13,0,0,No,kelli woo final repli miss load babe think mayb sad becuas miss happi day haha sorri busi coupl day anywhooo im work louis hit nail head much missag
24,0,1,1,3,0,0,No,kiss irish well partial anyway kiss irish haha tell
40,0,0,0,1,0,0,No,kiss know post result thank offer shall declin unless person allow kiss cours
27,0,0,0,1,0,0,No,kiss would know think even need question mark not ask
8,0,0,0,1,0,0,No,knock knock
24,0,0,0,1,0,0,No,lace cotton depend bed anyth cotton lol cloth underwear lace
31,0,0,1,2,0,0,No,lace leather lace im not big fan leather unless jacket would say big no no lace jacket
70,0,0,2,12,0,0,No,ladi bug offici take hous keep see everywher haah supposedli sign good luck yay seen ladi bird age sign spring summer go youuuuu black one pee hope sake pee everywher haha
10,0,0,0,1,0,0,No,last furri thing touch cat
14,0,0,0,1,0,0,No,last word die quot light go quot
37,0,0,0,1,0,0,No,least favorit movi ummm mani think watch st trinian day that definit worst movi list also mr mr smith damn bore
36,0,0,1,2,0,0,No,leather jacket leather pant jacket definit movement besid split jacket take say pant trouser lol
23,0,0,0,2,0,0,No,less censorship fun guess that rule life live may well enjoy right
45,0,0,0,2,0,0,No,lili loveless kathryn prescott hmmmmm that difficult im attract kat someth draw think could get lili better hard say greedi say
28,0,0,4,4,0,0,No,lili naomi lili way naomi know could handl lili like sweeter version naomi
22,0,0,0,3,0,0,No,live somewher els ummm new jersey sound good
61,0,0,5,12,0,0,No,lol yh well naomili love wooop naomili need fix moment skin go wrong way perhap see angst end get happi end would rather end happi start happi eak
19,0,0,0,2,0,0,No,long hair short mean someon els long anyway lol
26,0,1,0,0,0,0,No,louis rawl rosi edg take pick obvious cant pick ship
18,0,0,3,5,0,0,No,love hate love quot share loveeeee feel quot
124,0,2,2,9,0,0,No,love favorit pickup line not necessarili one actual use one think damn funni one actual use haha actual im not one pickup line unorigin know someon actual tri ask whatev would rather put bit effort rather read someth book cheesi one incred funni no good actual get date still funni would rather talk someon get know real probabl still singl
9,0,0,0,0,0,0,No,love love toooo
88,0,0,1,11,0,0,No,lovvvveeee differ cool club even pub look favorit might come visit sooner dress oh yeah im like plan love look best special think get butt empti suitcas would leav full no not im hide haha
169,0,0,1,10,0,0,No,made realli happi realli excit realli angri realli sad ummm realli happi rememb littl ago think happi last month realli excit probabl move ighton septemb get place etc realli angri well thing explain earlier put skin magazin ebay sister came sat bed start chat turn back comput sister went realli quiet turn look happili tri rub kat signatur diva magazin yeah happi luckili that not point known hell better realli sad well unfortun pretti sad quit cant seem look thing answer
76,0,0,0,0,0,0,No,major part get good colleg colleg get associ year bachelor anoth year usual year pick major graduat studi go graduat school get oh sound like longer educ system think chang school know lol
108,0,2,3,4,0,0,No,make first move non first move er cancel make time first move haha someon give first love list know ocd side take us troubl make move think creat one hell lot sexual tension lol soon one person make move amount time someon actual eak would realli realli intens
21,0,0,0,3,0,0,No,margarita pina colada daiquiri pina colada margarita daiquiri pretti tasteless im honest
38,0,1,2,4,0,0,No,marmit love hate clue hate made oliv someth yeah not fan oliv no marmit thank
20,0,0,0,1,0,0,No,mash potato fri jacket potato roast potato fri im british im chip person
26,0,0,3,3,0,0,No,mayb not convers mayb mayb tell know tell thank
21,0,0,2,1,0,0,No,mcdonald kfc eat either mcdonald like kfc batter
18,0,0,0,1,0,0,No,hmmm nice romant bring love mathemat
23,0,0,0,1,0,0,No,shed tonight well cours dear that alright lame excus fill answer song
55,0,0,0,4,0,0,No,move move think move would take care flat soon car move london becom success doctor ever get sick nurs haha
13,0,0,0,1,0,0,No,megan fox think she hot not person no
12,0,0,1,1,0,0,No,mint cinnamon hate cinnamon mint
21,0,0,0,1,0,0,No,minti fruiti scent depend perfum fruiti nahh probabl fruiti
19,0,0,0,7,0,0,No,mmmm smell food like chees someth what favourit smell favourit smell condition
105,0,2,2,14,0,0,No,mmmmm nice warm relax fire perhap cuddl long shall stay im think one bedroom sound good nice big bed lot wiggl room haha hmmm long stay good question reckon stay week move somewher hot relax think well need bedroom haha big bed sound good along wriggl haha believ post formspr haha ummm els daili activ would like
69,0,0,0,3,0,0,No,modern tradit style home would say modern realli love highli design thing would want look live know lot modern design realli realli empti realli love anyway love thing unusu colour suppos could mix
40,0,1,5,5,0,0,No,mope rule rule especi made vespa orang black pen draw pom pom come handl pair bunni ear centr
61,0,2,0,4,0,0,No,observ doer ye dirti keep life bit interest wish could visit want happen eventu troubl make first move happen peopl troubl troubl make first move
